"MEG_ID"	"Broadclass"	"Class"	"Mechanism"	"Gene"
"3601"	"MEG_504"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_regulator"	"ACTR"
"3602"	"MEG_6294"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3603"	"MEG_6135"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"3604"	"MEG_3052"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"FRI"
"3605"	"MEG_5969"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"3606"	"MEG_4286"	"Drugs"	"Multi-drug_resistance"	"MDR_mutant_porin_proteins"	"OMPF|RequiresSNPConfirmation"
"3607"	"MEG_3805"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"3608"	"MEG_1389"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3609"	"MEG_3897"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERT"
"3610"	"MEG_7314"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"3611"	"MEG_5296"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"OXY"
"3612"	"MEG_7346"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANB"
"3613"	"MEG_3649"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LUS"
"3614"	"MEG_4301"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OPRN"
"3615"	"MEG_4409"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3616"	"MEG_2865"	"Drugs"	"Phenicol"	"Chloramphenicol_hydrolase"	"ESTD"
"3617"	"MEG_6057"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"RLMA"
"3618"	"MEG_440"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3619"	"MEG_4228"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"OCH"
"3620"	"MEG_2155"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3621"	"MEG_7471"	"Drugs"	"Glycopeptides"	"VanC-type_regulator"	"VANRC"
"3622"	"MEG_5366"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"3623"	"MEG_4830"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3624"	"MEG_1495"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CARB"
"3625"	"MEG_6603"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3626"	"MEG_7823"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"YFEA"
"3627"	"MEG_4082"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MTRD"
"3628"	"MEG_3794"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"MECA"
"3629"	"MEG_2355"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3630"	"MEG_576"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"3631"	"MEG_7396"	"Drugs"	"Glycopeptides"	"VanG-type_resistance_protein"	"VANG"
"3632"	"MEG_768"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3633"	"MEG_5369"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"3634"	"MEG_957"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3635"	"MEG_3223"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3636"	"MEG_3381"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3637"	"MEG_2629"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"3638"	"MEG_885"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3639"	"MEG_7038"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"
"3640"	"MEG_5824"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"
"3641"	"MEG_6394"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3642"	"MEG_4798"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3643"	"MEG_2493"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"3644"	"MEG_3903"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"MEXB"
"3645"	"MEG_6099"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"3646"	"MEG_2735"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_regulator"	"EMRRSM"
"3647"	"MEG_760"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3648"	"MEG_1592"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATA"
"3649"	"MEG_1374"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3650"	"MEG_7369"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANC"
"3651"	"MEG_1457"	"Drugs"	"Glycopeptides"	"Bleomycin_resistance_protein"	"BLE"
"3652"	"MEG_1482"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"BUT"
"3653"	"MEG_3448"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_efflux_pumps"	"KDPE"
"3654"	"MEG_6649"	"Drugs"	"Tetracenomycin"	"Tetracenomycin_MFS_efflux_pump"	"TCMA"
"3655"	"MEG_1444"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAZ"
"3656"	"MEG_1210"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"BCR"
"3657"	"MEG_6072"	"Drugs"	"Aminoglycosides"	"16S_rRNA_methyltransferases"	"RMTF"
"3658"	"MEG_2652"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"DMER"
"3659"	"MEG_5622"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3660"	"MEG_4334"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXA"
"3661"	"MEG_4407"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3662"	"MEG_386"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACC"
"3663"	"MEG_4107"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"MYRA"
"3664"	"MEG_6147"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"RRSH|RequiresSNPConfirmation"
"3665"	"MEG_32"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"3666"	"MEG_5324"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PAC"
"3667"	"MEG_4213"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_MATE_efflux_pump"	"NORMD"
"3668"	"MEG_7292"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"TTGE"
"3669"	"MEG_3801"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"MECD"
"3670"	"MEG_1747"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_regulator"	"CMER"
"3671"	"MEG_1472"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"BPU"
"3672"	"MEG_3816"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"3673"	"MEG_4654"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3674"	"MEG_5590"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3675"	"MEG_4306"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"3676"	"MEG_5251"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3677"	"MEG_3848"	"Metals"	"Mercury_resistance"	"Mercury_resistance_protein"	"MERB"
"3678"	"MEG_4074"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRD"
"3679"	"MEG_1082"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH4"
"3680"	"MEG_2549"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"3681"	"MEG_3631"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"LRA"
"3682"	"MEG_3730"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"3683"	"MEG_3453"	"Metals"	"Tellurium_resistance"	"Tellurium_resistance_protein"	"KLAC"
"3684"	"MEG_5187"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3685"	"MEG_4434"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3686"	"MEG_6531"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_MFS_efflux_pump"	"SMFY"
"3687"	"MEG_4320"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"OPTRA"
"3688"	"MEG_1107"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_resistance_regulator"	"ARIR"
"3689"	"MEG_7270"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"TRGB"
"3690"	"MEG_1028"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"3691"	"MEG_5854"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACL"
"3692"	"MEG_3731"	"Drugs"	"Lipopeptides"	"Colistin_phosphoethanolamine_transferase"	"MCR"
"3693"	"MEG_1775"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"CMLB"
"3694"	"MEG_5822"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"QACAB"
"3695"	"MEG_7115"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"3696"	"MEG_4223"	"Drugs"	"Oxazolidinone"	"Oxazolidinone-resistant_23S_rRNA_mutation"	"O23S|RequiresSNPConfirmation"
"3697"	"MEG_4653"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3698"	"MEG_1152"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSBM"
"3699"	"MEG_7177"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETO"
"3700"	"MEG_3642"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"LSA"
"3701"	"MEG_3749"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"MDTC"
"3702"	"MEG_4343"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"OQXB"
"3703"	"MEG_7275"	"Biocides"	"Phenolic_compound_resistance"	"Phenolic_RND_efflux_pump"	"TRIC"
"3704"	"MEG_1597"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"3705"	"MEG_1746"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"CMEF"
"3706"	"MEG_2911"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FLOR"
"3707"	"MEG_2637"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"3708"	"MEG_4538"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3709"	"MEG_5221"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3710"	"MEG_1295"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLAPAM"
"3711"	"MEG_1318"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"BLASME"
"3712"	"MEG_2545"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"3713"	"MEG_4099"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"MUS"
"3714"	"MEG_4221"	"Metals"	"Nickel_resistance"	"Nickel_resistance_regulator"	"NRSS"
"3715"	"MEG_4297"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"OPRJ"
"3716"	"MEG_2942"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"FOLP|RequiresSNPConfirmation"
"3717"	"MEG_2434"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3718"	"MEG_7491"	"Drugs"	"Glycopeptides"	"VanB-type_regulator"	"VANSB"
"3719"	"MEG_5158"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3720"	"MEG_3161"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"GOB"
"3721"	"MEG_1075"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"3722"	"MEG_5424"	"Metals"	"Copper_resistance"	"Copper_resistance_regulator"	"PCOR"
"3723"	"MEG_1054"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-DPRIME"
"3724"	"MEG_7634"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATI"
"3725"	"MEG_2111"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CPHA"
"3726"	"MEG_5929"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRB"
"3727"	"MEG_3437"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"IRLR"
"3728"	"MEG_5348"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"3729"	"MEG_5395"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PAREF|RequiresSNPConfirmation"
"3730"	"MEG_6101"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"3731"	"MEG_7683"	"Drugs"	"Multi-drug_resistance"	"Multi-drug_ABC_efflux_pumps"	"VGA"
"3732"	"MEG_4037"	"Drugs"	"MLS"	"Macrolide_phosphotransferases"	"MPHC"
"3733"	"MEG_5782"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_regulator"	"PHOB|RequiresSNPConfirmation"
"3734"	"MEG_2565"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRB"
"3735"	"MEG_414"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_regulator"	"ACRR|RequiresSNPConfirmation"
"3736"	"MEG_40"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC3"
"3737"	"MEG_3436"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_regulator"	"IRLR"
"3738"	"MEG_1607"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CATB|RequiresSNPConfirmation"
"3739"	"MEG_775"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3740"	"MEG_3219"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3741"	"MEG_3970"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"MIR"
"3742"	"MEG_854"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3743"	"MEG_4974"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3744"	"MEG_417"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3745"	"MEG_4383"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ABC_efflux_pumps"	"OTRC"
"3746"	"MEG_2760"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERM"
"3747"	"MEG_4837"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3748"	"MEG_1699"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CGA"
"3749"	"MEG_2640"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DHFR|RequiresSNPConfirmation"
"3750"	"MEG_3815"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"3751"	"MEG_1010"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH2-DPRIME"
"3752"	"MEG_1094"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH6"
"3753"	"MEG_4067"	"Drugs"	"MLS"	"MLS_resistance_ABC_efflux_pumps"	"MSRA"
"3754"	"MEG_6087"	"Drugs"	"Rifampin"	"Rifampin_phosphotransferase"	"RPH"
"3755"	"MEG_815"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3756"	"MEG_7197"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_regulator"	"TETRM|RequiresSNPConfirmation"
"3757"	"MEG_782"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-nucleotidyltransferases"	"ANT3-DPRIME"
"3758"	"MEG_2724"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"EMRB"
"3759"	"MEG_4187"	"Drugs"	"Metronidazole"	"nim_nitroimidazole_reductase"	"NIMH"
"3760"	"MEG_2888"	"Metals"	"Multi-metal_resistance"	"Multi-metal_ABC_efflux_pumps"	"FBPA"
"3761"	"MEG_3339"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3762"	"MEG_2695"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"EBR"
"3763"	"MEG_1677"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"CFIA"
"3764"	"MEG_1741"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_RND_efflux_pumps"	"CMEC"
"3765"	"MEG_296"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3766"	"MEG_6569"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"SRT"
"3767"	"MEG_1556"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CAT"
"3768"	"MEG_3581"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"LHK"
"3769"	"MEG_2592"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"DHA"
"3770"	"MEG_7504"	"Drugs"	"Glycopeptides"	"VanD-type_regulator"	"VANSD"
"3771"	"MEG_4391"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3772"	"MEG_7539"	"Drugs"	"Glycopeptides"	"VanB-type_accessory_protein"	"VANWB"
"3773"	"MEG_3383"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3774"	"MEG_1235"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BJP1"
"3775"	"MEG_7606"	"Drugs"	"Glycopeptides"	"VanF-type_accessory_protein"	"VANYF"
"3776"	"MEG_5677"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"PDC"
"3777"	"MEG_2706"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_pumps"	"EFRA"
"3778"	"MEG_7575"	"Drugs"	"Glycopeptides"	"VanC-type_resistance_protein"	"VANXYC"
"3779"	"MEG_2298"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"CTX"
"3780"	"MEG_1076"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_O-phosphotransferases"	"APH3-PRIME"
"3781"	"MEG_7627"	"Drugs"	"MLS"	"Streptogramin_A_O-acetyltransferase"	"VATE"
"3782"	"MEG_640"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"3783"	"MEG_5406"	"Drugs"	"betalactams"	"Penicillin_binding_protein"	"PBP2B|RequiresSNPConfirmation"
"3784"	"MEG_2832"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMF"
"3785"	"MEG_7349"	"Drugs"	"Glycopeptides"	"VanB-type_resistance_protein"	"VANB"
"3786"	"MEG_6023"	"Drugs"	"Fluoroquinolones"	"Quinolone_resistance_protein_Qnr"	"QNRS"
"3787"	"MEG_6935"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3788"	"MEG_2986"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSA"
"3789"	"MEG_4916"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3790"	"MEG_438"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ACT"
"3791"	"MEG_3994"	"Drugs"	"MLS"	"Macrolide-resistant_23S_rRNA_mutation"	"MLS23S|RequiresSNPConfirmation"
"3792"	"MEG_1464"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"BLT"
"3793"	"MEG_2654"	"Metals"	"Copper_resistance"	"Copper_resistance_protein"	"DNAK"
"3794"	"MEG_6505"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"SILF"
"3795"	"MEG_2884"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"FARA"
"3796"	"MEG_7317"	"Drugs"	"Elfamycins"	"EF-Tu_inhibition"	"TUFAB|RequiresSNPConfirmation"
"3797"	"MEG_6547"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_ABC_efflux_regulator"	"SOXR"
"3798"	"MEG_6333"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"SHV"
"3799"	"MEG_2906"	"Drugs"	"Phenicol"	"Phenicol_resistance_MFS_efflux_pumps"	"FEXB"
"3800"	"MEG_2871"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"EVM"
"3801"	"MEG_7602"	"Drugs"	"Glycopeptides"	"VanD-type_accessory_protein"	"VANYD"
"3802"	"MEG_5852"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_SMR_efflux_pumps"	"QACL"
"3803"	"MEG_1551"	"Drugs"	"Phenicol"	"Chloramphenicol_acetyltransferases"	"CAT"
"3804"	"MEG_6111"	"Drugs"	"Rifampin"	"Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB"	"RPOB|RequiresSNPConfirmation"
"3805"	"MEG_1995"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"CMY"
"3806"	"MEG_4116"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"NCCX"
"3807"	"MEG_6599"	"Drugs"	"Sulfonamides"	"Sulfonamide-resistant_dihydropteroate_synthases"	"SULI"
"3808"	"MEG_5163"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3809"	"MEG_4159"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"NDM"
"3810"	"MEG_3233"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"GYRA|RequiresSNPConfirmation"
"3811"	"MEG_2554"	"Drugs"	"Trimethoprim"	"Dihydrofolate_reductase"	"DFRA"
"3812"	"MEG_4835"	"Drugs"	"betalactams"	"Class_D_betalactamases"	"OXA"
"3813"	"MEG_5799"	"Multi-compound"	"Drug_and_metal_resistance"	"Drug_and_metal_MFS_efflux_pumps"	"PMRBM"
"3814"	"MEG_5796"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_MFS_efflux_pumps"	"PMRA"
"3815"	"MEG_7052"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_MFS_efflux_pumps"	"TETB"
"3816"	"MEG_586"	"Drugs"	"betalactams"	"Class_C_betalactamases"	"ADC"
"3817"	"MEG_7430"	"Drugs"	"Glycopeptides"	"VanD-type_resistance_protein"	"VANHD"
"3818"	"MEG_4093"	"Drugs"	"Fosfomycin"	"Fosfomycin_target_mutation"	"MURA|RequiresSNPConfirmation"
"3819"	"MEG_3021"	"Drugs"	"Fosfomycin"	"Fosfomycin_thiol_transferases"	"FOSF"
"3820"	"MEG_1162"	"Metals"	"Multi-metal_resistance"	"Multi-metal_resistance_protein"	"ARSCM"
"3821"	"MEG_1265"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"BLAB"
"3822"	"MEG_3379"	"Drugs"	"betalactams"	"Class_B_betalactamases"	"IMP"
"3823"	"MEG_2661"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"DPR"
"3824"	"MEG_3823"	"Drugs"	"MLS"	"MLS_resistance_MFS_efflux_pumps"	"MEFA"
"3825"	"MEG_4055"	"Drugs"	"Cationic_antimicrobial_peptides"	"Defensin-resistant_mprF"	"MPRF"
"3826"	"MEG_2785"	"Drugs"	"MLS"	"23S_rRNA_methyltransferases"	"ERMA"
"3827"	"MEG_2445"	"Multi-compound"	"Biocide_and_metal_resistance"	"Biocide_and_metal_resistance_protein"	"CUID"
"3828"	"MEG_2"	"Drugs"	"Aminoglycosides"	"Aminoglycoside-resistant_16S_ribosomal_subunit_protein"	"A16S|RequiresSNPConfirmation"
"3829"	"MEG_276"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
"3830"	"MEG_6560"	"Biocides"	"Multi-biocide_resistance"	"Multi-biocide_RND_efflux_pump"	"SRPB"
"3831"	"MEG_5332"	"Drugs"	"Fluoroquinolones"	"Fluoroquinolone-resistant_DNA_topoisomerases"	"PARC|RequiresSNPConfirmation"
"3832"	"MEG_6900"	"Drugs"	"betalactams"	"Class_A_betalactamases"	"TEM"
"3833"	"MEG_2462"	"Metals"	"Multi-metal_resistance"	"Multi-metal_RND_efflux_pumps"	"CZCA"
"3834"	"MEG_7334"	"Drugs"	"Glycopeptides"	"VanA-type_resistance_protein"	"VAN"
"3835"	"MEG_7838"	"Multi-compound"	"Drug_and_biocide_and_metal_resistance"	"Drug_and_biocide_and_metal_SMR_efflux_pump"	"YKKC"
"3836"	"MEG_5378"	"Drugs"	"Aminocoumarins"	"Aminocoumarin-resistant_DNA_topoisomerases"	"PARE|RequiresSNPConfirmation"
"3837"	"MEG_1226"	"Multi-compound"	"Drug_and_biocide_resistance"	"Drug_and_biocide_RND_efflux_pumps"	"BEPF"
"3838"	"MEG_7112"	"Drugs"	"Tetracyclines"	"Tetracycline_resistance_ribosomal_protection_proteins"	"TETM"
"3839"	"MEG_281"	"Drugs"	"Aminoglycosides"	"Aminoglycoside_N-acetyltransferases"	"AAC6-PRIME"
